X,Y
-31.80466405929686,440.1155958441822
-24.9264957126081,272.2040692439142
-24.017874855526657,256.0061828385353
-22.440751763469024,223.00585716406468
-21.76941962554053,197.944574305876
-21.670694252574314,196.723966180127
-19.267287947903785,148.38910965335532
-18.462609358782252,158.27532843016917
-18.336446769383407,157.1552045628139
-17.953664350502642,133.9860273299136
-17.529075176172363,140.75176752218837
-17.10410471596944,152.3654643213747
-16.785518980844824,120.18696828959253
-15.938903351607095,137.1008355597095
-15.543495638432248,116.23022934445254
-15.162189814230526,111.27933919497418
-15.010179722977073,117.45783748783182
-14.875579762623563,101.78905956669774
-14.020653731587288,90.74586725671148
-13.90841376937302,100.54967835857394
-13.037011422172567,88.81833024913752
-13.00308458964016,90.26939752716639
-12.564862030394362,69.41463717627721
-12.36626483730305,90.1993359300934
-12.272742271919046,75.11740970966129
-11.88345568041436,70.88199031146866
-11.698864440184533,76.49293113348362
-11.392042082844503,89.86280265186176
-11.184295393721788,69.55551910173256
-10.778217419646232,71.92052207085105
-10.53183648684884,71.66109810555619
-10.428751111755997,63.76927689365719
-10.186089575905065,67.36586280941233
-9.950803791877334,60.07627387308338
-9.60303556276248,60.12029118736323
-9.364046860171998,44.5214072579907
-9.162638455233004,69.11059146256878
-9.015667112186149,50.077724699898226
-8.987556610505056,45.755342047830126
-8.7214314741887,55.63267460389845
-8.019425439245856,39.268283280387365
-8.000317494242339,55.73005187901427
-7.714527770481965,54.21073446966255
-7.590640376162491,67.77348943172953
-7.3633960429434095,41.93854435530159
-7.329806324388075,37.89469155860747
-7.313740541339715,55.06926389845855
-7.226462955966508,26.904880236535874
-7.05250070914172,36.17219837040908
-6.789419281364192,43.05947668675541
-6.7725971469216955,28.942095441774182
-6.768937478660016,34.14098844104944
-6.480177556590544,56.58315862649557
-6.171137555759191,27.269154520382607
-5.972662327902257,23.93433107254723
-5.9632765917796196,22.658119238107652
-5.682696622689035,49.006861646644865
-5.560225279192555,55.227500634329076
-5.428620543907268,24.35832163939417
-5.2414151317243665,27.883972153617485
-5.003217510442042,23.41149205160177
-4.622596688465826,38.53194315272927
-4.5657301960098025,27.247345506769925
-4.540618066422647,34.72267020578966
-4.422769611653848,44.56533556989686
-4.29664467668725,55.145856294638094
-4.147447680506251,42.244110108884286
-4.100759981401941,28.940322985877472
-3.635591470678297,41.54207815071424
-3.589227849058295,46.439858138896156
-3.5602185552212644,27.517539558145337
-3.33375846926167,32.99193817576072
-3.3143192848121528,27.178167374794526
-3.0922097960689587,31.165544764085666
-3.009744461023734,47.29854778827416
-2.9125410500460887,49.042541386314475
-2.83613671959107,33.51538191387718
-2.64967868051029,34.32692388034932
-2.592759703357623,36.29590044365754
-2.460586349752511,63.10740222469046
-2.3749929903688973,35.551477156636075
-2.3720578846422145,29.380744289519757
-2.3474059704579955,29.033428689700926
-2.178412553569592,23.630461050859637
-2.063035109216627,31.668593279713175
-2.017644888131168,30.76322855722296
-1.9717900269887088,30.645656640956275
-1.9488101047103643,37.13323408067754
-1.9405684909570646,24.99117274271689
-1.7645625879782336,47.99677755559574
-1.5255417759039382,36.77294687882967
-1.3098244524075189,40.54265655188826
-1.2506473765947788,46.3608405565553
-1.1708833089225061,48.009997147599464
-1.0575994266078501,24.04016922141388
-1.053397507042594,44.623574586664645
-1.0014102131759497,57.4895706291425
-0.992509522338487,31.599557746423603
-0.9753969497497421,40.81961120513561
-0.8879166127047083,47.65679258420374
-0.4067902360460088,43.583078988460784
-0.3328251653559927,38.192145068851836
-0.26042317779439583,39.07143274007929
-0.16196492332211102,55.4015821659225
-0.11114387438819269,36.87498398631055
-0.0037801347866178122,35.035584496482166
-0.0017523219658342236,34.95848964925781
0.42989904754879216,44.158847349849424
0.6719275179120368,27.597952615902585
0.8881454512081821,49.749216034268436
0.9481032708406912,36.274810309831864
1.0364476203038768,44.40311797928374
1.7063233151749866,50.19763630686248
1.9770706877208295,74.86025929493279
2.180790586217214,55.24526015550384
2.2535960212958823,52.067217096054684
2.4473184391022933,51.819594871218364
3.016802203328802,62.39677828236566
3.1126602016348928,62.72429305873503
3.146224187550213,42.413338602964515
3.3871996131232427,70.19692723807913
3.4607952299374034,35.28026248500538
3.5541780009697566,60.101720906358224
3.568706763099734,71.2350497887499
3.637313670756134,62.97439697631689
3.650610415769942,72.47273954884483
3.943220872724079,61.57917811104345
3.989815013968801,77.970343299107
4.063147919616971,55.387784537970624
4.092509291908587,58.67769003932138
4.192022943156256,57.796080315433436
4.3381019725008665,53.908085786969195
4.368989032916486,71.21241616883414
4.36994781521113,50.62215153849185
4.952225725037981,68.8207578167897
5.020548892943872,82.99563730040494
5.110825258875779,65.7951680334149
5.166079815047885,59.334821520123874
5.45180200189742,88.19883216045284
5.554907634331068,79.9080629113627
5.690063768973892,79.24122231700272
5.964692489591585,75.70822199153747
6.138475911769667,79.78728067945092
6.4550885627305,97.37156034777688
6.537723231400606,76.37784444839329
6.637439045135537,77.87469663780645
6.882142115960289,84.56995582770848
6.987399940085474,74.53381373279238
7.11420403187815,100.51380145473439
7.493107975654101,95.39574909799147
7.72038168457331,104.57862036759278
7.765752561067884,101.8297885636816
7.852443976743166,104.5943142363534
8.394764355956742,122.19262890972888
8.500652707883923,95.49129619372437
8.50304737991568,99.11199155710688
8.639910353104343,97.86729034116553
8.643243131883786,108.6561462928287
9.0468303404941,124.8628225798537
9.185165480243766,111.23349606388777
9.463466854403013,120.59544435425467
9.880587179573523,116.83877304850627
10.076380165306404,136.63658178884646
10.142781959926994,126.39619148794755
10.177905164590948,120.3457738911323
10.17927033905534,142.25095990952008
10.457681584280284,134.15415435026307
10.578876671703025,130.85245909619653
10.608457263218899,140.8075782470446
10.805918856472017,137.85919868034665
11.030034945515915,143.9839129291439
11.39917412600538,131.03771313012447
11.76103509538759,141.43075273395633
11.86966327938104,152.4526010105207
13.320410770758773,180.6455036450689
13.343184766389918,175.5205450021541
13.706359707745484,181.1076367761679
13.768935434826549,194.21927959436826
14.339042220949311,190.0217612310272
14.370800886393267,200.61586635691154
14.397325324387255,210.8979848735129
14.41766777851502,200.84448199665644
14.978397093747889,192.9172324707034
15.221098906594165,196.72080412279684
16.044265034552858,206.87138268493894
16.094661506284307,236.00713028543203
16.15369761088508,209.1069233667761
16.362087494709314,219.0369785762023
17.336129004963453,246.75751836331133
17.599048564258595,244.35415227264232
18.680637436883167,281.91546100570343
18.695363500653933,289.89842571281645
19.013225046195966,284.6912572240719
20.495411099521345,328.9065443396738
22.029366895968504,342.7915217513069
23.511475113734733,382.1588868942765
26.080697454058544,470.0477373497361
28.4826740588573,541.9042431762988
29.067803981918384,562.2494456421631
29.794113414522766,563.1664842669404
